theme,model,strategy,fold,title,year,label,score,latency_s,from_cache,error
games,llama3.2:3b,few-shot-random,1,"Expert review method in game evaluations: comparison of two playability
heuristic sets",2009,1,6,9.122,False,
games,llama3.2:3b,few-shot-random,1,"Evaluation of User s Physical Experience in Full Body Interactive
Games",2009,0,6,4.173,False,
games,llama3.2:3b,few-shot-random,1,Making the case for mobile game development,2009,0,6,3.321,False,
games,llama3.2:3b,few-shot-random,1,"Weighted game developer qualifications for consideration in curriculum
development",2009,0,6,3.471,False,
games,llama3.2:3b,few-shot-random,1,An Algebraic Account of References in Game Semantics,2009,0,6,3.119,False,
games,llama3.2:3b,few-shot-random,1,Designing Storytelling Games That Encourage Narrative Play,2009,1,6,3.194,False,
games,llama3.2:3b,few-shot-random,1,Architectural studies of games engines - The quake series,2009,0,6,4.814,False,
games,llama3.2:3b,few-shot-random,1,From playability to a hierarchical game usability model,2009,0,6,6.02,False,
games,llama3.2:3b,few-shot-random,1,ISO 9241-9 evaluation of video game controllers,2009,1,6,4.424,False,
games,llama3.2:3b,few-shot-random,1,"Turning shortcomings into challenges: Brain computer interfaces for
games",2009,0,6,3.177,False,
games,llama3.2:3b,few-shot-random,1,Simulation as a game design tool,2009,1,6,2.809,False,
games,llama3.2:3b,few-shot-random,1,A modular parametric architecture for the TORCS racing engine,2009,0,6,3.11,False,
games,llama3.2:3b,few-shot-random,1,Smart composition of game objects using dependency injection,2009,1,6,3.182,False,
games,llama3.2:3b,few-shot-random,1,Visual generative behavior patterns to facilitate game development,2009,0,6,3.819,False,
games,llama3.2:3b,few-shot-random,1,A Study on User Experience of Online Games,2009,1,6,3.243,False,
games,llama3.2:3b,few-shot-random,1,What went wrong? A survey of problems in game development,2009,1,6,3.71,False,
games,llama3.2:3b,few-shot-random,1,"Relating cognitive models of computer games to user evaluations of
entertainment",2009,1,6,3.666,False,
games,llama3.2:3b,few-shot-random,1,A Case Study on Using RTF for Developing Multi-player Online Games,2009,0,6,4.03,False,
games,llama3.2:3b,few-shot-random,1,"Prediction-based real-time resource provisioning for massively multiplayer
online games",2009,0,6,5.034,False,
games,llama3.2:3b,few-shot-random,1,Extended cooperative networks games,2009,0,6,2.757,False,
games,llama3.2:3b,few-shot-random,1,Automatic prototyping in model-driven game development,2009,1,6,3.421,False,
games,llama3.2:3b,few-shot-random,1,Playful vs. serious instruction giving in a 3D game environment,2009,1,6,3.159,False,
games,llama3.2:3b,few-shot-random,1,Towards Emotional Characters in Computer Games,2009,1,6,3.361,False,
games,llama3.2:3b,few-shot-random,1,Head Tracking in First-Person Games: Interaction Using a Web-Camera,2009,0,6,3.859,False,
games,llama3.2:3b,few-shot-random,1,Generative conversation tool for game writers,2009,0,6,3.706,False,
games,llama3.2:3b,few-shot-random,1,Research on a New Development Framework for Mobile Games,2009,0,6,3.366,False,
games,llama3.2:3b,few-shot-random,1,Playability: How to Identify the Player Experience in a Video Game,2009,0,6,3.841,False,
games,llama3.2:3b,few-shot-random,1,"From Usability to Playability: Introduction to Player-Centred Video
Game Development Process",2009,1,6,3.552,False,
games,llama3.2:3b,few-shot-random,1,A game-building environment for research in collaborative design,2009,0,6,3.931,False,
games,llama3.2:3b,few-shot-random,1,Creating an Emotionally Adaptive Game,2009,1,6,3.759,False,
games,llama3.2:3b,few-shot-random,1,"Better scripts, better games Included",2009,1,6,3.726,False,
games,llama3.2:3b,few-shot-random,1,"Commercial Strategies for SME Developers of Mobile Phone Serious
Games in UK Market",2009,0,6,4.054,False,
games,llama3.2:3b,few-shot-random,1,Cross-Platform Mobile Phone Game Development Environment,2009,0,6,3.42,False,
games,llama3.2:3b,few-shot-random,1,Visual Effects in Computer Games,2009,0,6,4.708,False,
games,llama3.2:3b,few-shot-random,1,Decomposition of Multi-player Games,2009,0,6,3.11,False,
games,llama3.2:3b,few-shot-random,2,"The Unlikeability of a Cuddly Toy Interface: An Experimental Study
of Preschoolers Likeability and Usability of a 3D Gam",2008,1,6,5.669,False,
games,llama3.2:3b,few-shot-random,2,"Massively multiplayer online role-playing games: the past, present,
and future",2008,0,6,3.953,False,
games,llama3.2:3b,few-shot-random,2,Experiences with Mobile Games Product Line Development at Meantime,2008,1,6,3.597,False,
games,llama3.2:3b,few-shot-random,2,The case for research in game engine architecture,2008,0,6,2.721,False,
games,llama3.2:3b,few-shot-random,2,Software Architecture in Game Development,2008,0,6,3.216,False,
games,llama3.2:3b,few-shot-random,2,Requirements in Conflict: Player vs. Designer vs. Cheater,2008,0,6,3.465,False,
games,llama3.2:3b,few-shot-random,2,Evolution of 3D mobile games development,2008,1,6,4.147,False,
games,llama3.2:3b,few-shot-random,2,Using Data Mining for Dynamic Level Design in Games,2008,0,6,3.517,False,
games,llama3.2:3b,few-shot-random,2,Architecture patterns for mobile games product lines,2008,1,6,3.368,False,
games,llama3.2:3b,few-shot-random,2,PlayMancer: A Serious Gaming 3D Environment,2008,1,6,4.343,False,
games,llama3.2:3b,few-shot-random,2,Toward an understanding of flow in video games,2008,0,6,4.149,False,
games,llama3.2:3b,few-shot-random,2,"Playing different games on different phones: an empirical study on
mobile gaming",2008,1,6,3.903,False,
games,llama3.2:3b,few-shot-random,2,"Non-visual game design and training in gameplay skill acquisition
A puzzle game case study",2008,0,6,3.842,False,
games,llama3.2:3b,few-shot-random,2,Non-visual Gameplay: Making Board Games Easy and Fun,2008,1,6,3.381,False,
games,llama3.2:3b,few-shot-random,2,Build your own games,2008,0,6,3.448,False,
games,llama3.2:3b,few-shot-random,2,"Modelling Video Games Landscapes by Means of Genetic Terrain Programming
- A New Approach for Improving Users Experience",2008,0,6,3.314,False,
games,llama3.2:3b,few-shot-random,2,"Ucigame, a java library for games",2008,1,6,3.571,False,
games,llama3.2:3b,few-shot-random,2,"An architecture to easily produce adventure and movie games for the
mobile scenario",2008,1,6,3.518,False,
games,llama3.2:3b,few-shot-random,2,A type assignment system for game semantics,2008,0,6,3.003,False,
games,llama3.2:3b,few-shot-random,2,A Reusable Eduventure Game Framework,2008,0,6,3.595,False,
games,llama3.2:3b,few-shot-random,2,The Magnus-Derek game,2008,0,6,3.099,False,
games,llama3.2:3b,few-shot-random,2,A hybrid architecture for massively multiplayer online games,2008,0,6,3.358,False,
games,llama3.2:3b,few-shot-random,2,"Investigating the Applicability of Usability and Playability Heuristics
for Evaluation of Pervasive Games",2008,1,6,3.957,False,
games,llama3.2:3b,few-shot-random,2,Measuring and defining the experience of immersion in games,2008,0,6,4.248,False,
games,llama3.2:3b,few-shot-random,2,The Platform of Quick Development of Mobile 3D Game,2008,1,6,3.726,False,
games,llama3.2:3b,few-shot-random,2,Towards an AJAX-based game engine,2008,0,6,3.831,False,
games,llama3.2:3b,few-shot-random,2,"Critical skills for game developers: an analysis of skills sought
by industry",2008,0,6,3.819,False,
games,llama3.2:3b,few-shot-random,2,"A Case Study in Software Product Lines - The Case of the Mobile Game
Domain",2008,1,6,3.911,False,
games,llama3.2:3b,few-shot-random,2,Developing an augmented reality racing game,2008,0,6,3.441,False,
games,llama3.2:3b,few-shot-random,2,Using prototypes in early pervasive game development,2008,1,6,3.818,False,
games,llama3.2:3b,few-shot-random,2,Life-cycle of the games industry: the specificities of creative industries,2008,1,6,3.643,False,
games,llama3.2:3b,few-shot-random,2,"Heuristic Evaluation for Games: Usability Principles for Video Game
Design",2008,1,6,4.178,False,
games,llama3.2:3b,few-shot-random,2,Using genres to customize usability evaluations of video games,2008,1,6,4.09,False,
games,llama3.2:3b,few-shot-random,2,A Multi-Core Solver for Parity Games,2008,0,6,3.331,False,
games,llama3.2:3b,few-shot-random,2,Experience-based design of behaviors in videogames,2008,0,6,3.878,False,
games,llama3.2:3b,few-shot-random,2,"Tackling online game development problems with a novel network scripting
language",2008,1,6,4.572,False,
games,llama3.2:3b,few-shot-random,2,Opening up to agile game development,2008,1,6,3.39,False,
games,llama3.2:3b,few-shot-random,2,Collaboration in serious game development: a case study,2008,1,6,3.024,False,
games,llama3.2:3b,few-shot-random,2,Defining personas in games using metrics,2008,0,6,3.952,False,
games,llama3.2:3b,few-shot-random,2,Scaling in games and virtual worlds,2008,1,6,3.023,False,
games,llama3.2:3b,few-shot-random,2,"Playing online games against computer- vs. human-controlled opponents:
Effects on presence, flow, and enjoyment",2008,1,6,3.874,False,
games,llama3.2:3b,few-shot-random,2,Guidelines for designing augmented reality games,2008,1,6,3.444,False,
games,llama3.2:3b,few-shot-random,2,Declarative processing for computer games,2008,1,6,3.393,False,
games,llama3.2:3b,few-shot-random,3,"Challenges in Requirements Engineering for Mobile Games Development:
The Meantime Case Study",2007,1,6,4.708,False,
games,llama3.2:3b,few-shot-random,3,Evaluation of object-oriented design patterns in game development,2007,1,6,3.268,False,
games,llama3.2:3b,few-shot-random,3,"A model of cognitive loads in massively multiplayer online role playing
games",2007,0,6,3.889,False,
games,llama3.2:3b,few-shot-random,3,"Identifying usability and fun problems in a computer game during
first use and after some practice",2007,1,6,3.67,False,
games,llama3.2:3b,few-shot-random,3,Video game values: Human computer interaction and games,2007,0,6,3.994,False,
games,llama3.2:3b,few-shot-random,3,Using emotion in games: emotional flowers,2007,0,6,3.657,False,
games,llama3.2:3b,few-shot-random,3,"Measuring Game-Play Performance and Perceived Immersion in a Domed
Planetarium Projection Environment",2007,0,6,6.475,False,
games,llama3.2:3b,few-shot-random,3,Video Game Console Audio: Evolution and Future Trends,2007,0,6,3.674,False,
games,llama3.2:3b,few-shot-random,3,Flow in games (and everything else),2007,1,6,3.44,False,
games,llama3.2:3b,few-shot-random,3,Micro Robot Hockey Simulator - Game Engine Design,2007,0,6,3.43,False,
games,llama3.2:3b,few-shot-random,3,On frame rate and player performance in first person shooter game,2007,0,6,3.601,False,
games,llama3.2:3b,few-shot-random,3,ScriptEase: A generative/adaptive programming paradigm for game scripting,2007,1,6,4.123,False,
games,llama3.2:3b,few-shot-random,3,"Component Based Game Development A Solution to Escalating Costs
and Expanding Deadlines?",2007,1,6,3.306,False,
games,llama3.2:3b,few-shot-random,3,Computer games as motivation for design patterns,2007,0,6,3.353,False,
games,llama3.2:3b,few-shot-random,3,Usability and Computer Games: Working Group Report,2007,1,6,3.211,False,
games,llama3.2:3b,few-shot-random,3,Toward Quality-Driven Development of 3D Computer Games,2007,1,6,3.974,False,
games,llama3.2:3b,few-shot-random,3,"Consumer behavior in online game communities: A motivational factor
perspective",2007,0,6,3.338,False,
games,llama3.2:3b,few-shot-random,3,"Pervasive Game Flow: Understanding player's enjoyment in pervasive
games",2007,0,6,3.717,False,
games,llama3.2:3b,few-shot-random,3,Playability heuristics for mobile multi-player games,2007,1,6,3.83,False,
games,llama3.2:3b,few-shot-random,3,Generation and control of game virtual environment,2007,1,6,3.103,False,
games,llama3.2:3b,few-shot-random,3,"Games: Once More, with Feeling",2007,1,6,3.102,False,
games,llama3.2:3b,few-shot-random,3,Mapping the Mental Space of Game Genres,2007,0,6,4.429,False,
games,llama3.2:3b,few-shot-random,3,"Business models and operational issues in the Chinese online game
industry",2007,0,6,3.437,False,
games,llama3.2:3b,few-shot-random,3,A documental approach to adventure game development,2007,1,6,3.911,False,
games,llama3.2:3b,few-shot-random,3,Towards Automated Game Design,2007,0,6,3.726,False,
games,llama3.2:3b,few-shot-random,3,Player Immersion in the Computer Game Narrative,2007,0,6,3.21,False,
games,llama3.2:3b,few-shot-random,3,"Design and evaluation of a tactile memory game for visually impaired
children",2007,0,6,3.954,False,
games,llama3.2:3b,few-shot-random,3,"Toward mobile entertainment: A paradigm for narrative-based audio
only games",2007,1,6,3.632,False,
games,llama3.2:3b,few-shot-random,3,Video games: Issues and problems,2007,0,4,3.994,False,
games,llama3.2:3b,few-shot-random,3,Dynamic programming and board games: A survey,2007,0,6,5.034,False,
games,llama3.2:3b,few-shot-random,3,"Key factors of heuristic evaluation for game design: Towards massively
multi-player online role-playing game",2007,0,6,3.726,False,
games,llama3.2:3b,few-shot-random,3,"Making Sense of Stories: the development of a new mobile computer
game",2007,0,6,3.313,False,
games,llama3.2:3b,few-shot-random,3,Using Games in Software Engineering Education to Teach Risk Management,2007,0,6,3.776,False,
games,llama3.2:3b,few-shot-random,3,GUIDE: Games with UML for interactive design exploration,2007,0,6,4.122,False,
games,llama3.2:3b,few-shot-random,3,Evolutions in Gaming,2007,0,6,3.773,False,
games,llama3.2:3b,few-shot-random,3,Re-using digital narrative content in interactive games,2007,0,6,4.746,False,
games,llama3.2:3b,few-shot-random,3,Experimental study of an online game over wireless networks,2007,0,6,6.827,False,
games,llama3.2:3b,few-shot-random,3,HCI issues in computer games,2007,0,6,2.812,False,
games,llama3.2:3b,few-shot-random,3,"Object-Orientation Is Evil to Mobile Game: Experience from Industrial
Mobile RPGs",2007,1,6,4.127,False,
games,llama3.2:3b,few-shot-random,3,Mobile Game Development: Object-Orientation or Not,2007,1,6,3.582,False,
games,llama3.2:3b,few-shot-similar,1,Reasoning about coalitional games,2009,0,4,6.596,False,
games,llama3.2:3b,few-shot-similar,1,"Extending the Reference Method for Game Production: A Situational
Approach",2009,1,6,5.987,False,
games,llama3.2:3b,few-shot-similar,1,Adaptive Experience Engine for Serious Games,2009,0,6,5.488,False,
games,llama3.2:3b,few-shot-similar,1,What makes a good game? Using reviews to inform design,2009,1,6,5.456,False,
games,llama3.2:3b,few-shot-similar,1,Aspect-oriented procedural content engineering for game design,2009,0,6,5.856,False,
games,llama3.2:3b,few-shot-similar,1,"Providing Novel and Useful Data for Game Development Using Usability
Expert Evaluation and Testing",2009,1,6,6.842,False,
games,llama3.2:3b,few-shot-similar,1,Plagiarism detection in game-playing software,2009,0,6,5.613,False,
games,llama3.2:3b,few-shot-similar,1,Detecting clones in game-playing software,2009,0,6,5.061,False,
games,llama3.2:3b,few-shot-similar,1,"Game Usability Heuristics (PLAY) for Evaluating and Designing Better
Games: The Next Iteration",2009,1,6,5.672,False,
games,llama3.2:3b,few-shot-similar,1,Compositional applications of a game engine,2009,0,6,6.26,False,
